CustomerID,Recency,Frequency,Monetary,Segment,VIP_Subsegment
17545,43,3,642.32,Promising,
17548,234,1,103.3,Churned/At-Risk,
17549,24,2,148.86,Promising,
17550,197,3,267.16,Churned/At-Risk,
17551,359,1,290.34,Churned/At-Risk,
17552,60,4,930.41,Promising,
17553,130,1,1487.6,Promising,
17554,1,5,1952.45,Promising,
17555,20,2,480.31,Promising,
17556,206,1,157.9,Churned/At-Risk,
17557,14,3,541.46,Promising,
17560,95,4,854.95,Promising,
17561,19,1,165.12,Promising,
17562,14,7,1122.38,Promising,
17564,24,3,454.01,Promising,
17566,8,2,869.77,Promising,
17567,7,8,4331.48,Promising,
17569,332,1,344.14,Churned/At-Risk,
17571,50,4,1425.67,Promising,
17572,71,4,226.75000000000003,Promising,
17573,29,3,380.6,Promising,
17574,243,1,185.65,Churned/At-Risk,
17576,8,19,3564.83,Loyal,
17578,218,1,143.45999999999998,Churned/At-Risk,
17579,5,3,448.90000000000003,Promising,
17580,253,3,215.72,Churned/At-Risk,
17581,1,25,11025.24,Loyal,
17582,236,1,175.27,Churned/At-Risk,
17584,7,2,1242.3,Promising,
17585,109,4,1116.68,Promising,
17588,100,3,1240.2,Promising,
17589,60,4,2404.17,Promising,
17590,2,3,1468.02,Promising,
17591,73,7,2203.67,Promising,
17593,4,5,3923.86,Promising,
17594,85,2,993.18,Promising,
17595,12,2,386.69,Promising,
17596,23,7,2806.69,Promising,
17597,214,1,2044.3700000000001,Churned/At-Risk,
17600,18,1,161.67000000000002,Promising,
17601,239,1,116.00999999999999,Churned/At-Risk,
17602,2,6,5054.42,Promising,
17603,78,1,394.72,Promising,
17604,217,2,309.36,Churned/At-Risk,
17608,33,2,191.99,Promising,
17609,41,5,1105.78,Promising,
17611,7,15,3961.12,Loyal,
17612,53,6,2048.45,Promising,
17613,23,14,4544.55,Promising,
17614,57,1,386.32,Promising,
17615,130,3,329.6,Promising,
17616,174,3,571.1999999999999,Churned/At-Risk,
17618,6,3,930.28,Promising,
17619,312,1,214.37,Churned/At-Risk,
17620,60,1,81.44,Promising,
17621,21,3,1379.9,Promising,
17623,33,1,527.0500000000001,Promising,
17624,15,2,843.48,Promising,
17625,18,4,2020.4,Promising,
17628,81,1,75.75,Promising,
17629,6,8,1814.12,Promising,
17630,170,2,503.59999999999997,Churned/At-Risk,
17631,2,3,528.33,Promising,
17633,31,4,1324.84,Promising,
17634,36,9,2358.59,Promising,
17636,19,1,285.56,Promising,
17637,31,2,547.0600000000001,Promising,
17639,276,1,108.5,Churned/At-Risk,
17640,87,1,621.66,Promising,
17642,120,2,712.29,Promising,
17643,373,1,101.55,Churned/At-Risk,
17644,1,11,2895.64,Promising,
17646,219,3,1008.39,Churned/At-Risk,
17647,65,1,133.06,Promising,
17648,61,4,1797.5,Promising,
17649,138,1,868.49,Promising,
17650,21,1,166.08,Promising,
17651,12,10,3945.0,Promising,
17652,25,12,4867.72,Promising,
17653,37,4,1207.56,Promising,
17654,277,1,117.55,Churned/At-Risk,
17655,11,7,2638.94,Promising,
17656,73,5,1674.69,Promising,
17658,26,2,595.42,Promising,
17659,17,12,2999.46,Promising,
17660,141,1,178.75,Promising,
17663,26,7,1802.91,Promising,
17664,19,2,604.64,Promising,
17666,4,2,728.16,Promising,
17667,66,5,2055.51,Promising,
17668,1,2,347.75,Promising,
17669,43,7,3406.7200000000003,Promising,
17670,228,1,205.7,Churned/At-Risk,
17671,16,4,1572.71,Promising,
17672,50,2,3178.17,Promising,
17673,2,6,1594.97,Promising,
17674,74,2,551.04,Promising,
17675,1,31,20374.28,Loyal,
17676,4,6,1371.18,Promising,
17677,2,30,16345.38,Loyal,
17678,264,1,298.11,Churned/At-Risk,
17679,53,2,1992.1100000000001,Promising,
17680,24,1,184.4,Promising,
17682,10,6,2474.33,Promising,
17684,44,1,239.41,Promising,
17685,17,7,3155.83,Promising,
17686,7,7,5739.46,Promising,
17690,30,15,4726.8,Loyal,
17691,358,2,290.40000000000003,Churned/At-Risk,
17692,127,4,740.9399999999999,Promising,
17693,137,1,200.47,Promising,
17694,142,1,283.12,Promising,
17695,132,2,765.34,Promising,
17696,38,8,2285.71,Promising,
17697,236,1,338.95,Churned/At-Risk,
17698,261,1,154.95,Churned/At-Risk,
17700,17,4,2534.64,Promising,
17701,253,1,417.95,Churned/At-Risk,
17702,30,4,1824.37,Promising,
17703,35,3,798.74,Promising,
17704,169,2,885.19,Churned/At-Risk,
17705,3,9,1823.52,Promising,
17706,4,17,10504.49,Loyal,
17707,185,2,152.4,Churned/At-Risk,
17708,188,2,263.33,Churned/At-Risk,
17709,170,1,137.45,Churned/At-Risk,
17711,11,2,385.1,Promising,
17712,45,1,522.91,Promising,
17714,321,1,153.0,Churned/At-Risk,
17715,201,1,326.4,Churned/At-Risk,
17716,23,11,5655.99,Promising,
17718,232,1,139.35,Churned/At-Risk,
17719,38,15,5396.04,Loyal,
17720,26,4,1195.94,Promising,
17722,96,4,2424.04,Promising,
17723,127,6,3276.4000000000005,Promising,
17724,71,3,1033.0,Promising,
17725,16,11,3439.08,Promising,
17727,15,1,1060.25,Promising,
17728,4,3,2876.01,Promising,
17730,3,13,5298.4800000000005,Promising,
17731,79,4,1240.11,Promising,
17732,373,1,303.97,Churned/At-Risk,
17733,39,2,692.19,Promising,
17734,54,3,700.63,Promising,
17735,2,19,13110.02,Loyal,
17736,9,3,377.44,Promising,
17737,9,2,168.24,Promising,
17738,19,4,1879.05,Promising,
17739,12,7,2791.35,Promising,
17742,113,2,355.11,Promising,
17744,4,6,2322.4,Promising,
17746,240,1,110.25,Churned/At-Risk,
17747,113,1,71.4,Promising,
17749,178,2,674.52,Churned/At-Risk,
17750,5,9,1710.45,Promising,
17752,359,1,80.64,Churned/At-Risk,
17754,1,5,1664.65,Promising,
17757,1,30,5593.39,Loyal,
17758,19,8,3408.2000000000003,Promising,
17759,17,3,819.96,Promising,
17760,22,2,287.59,Promising,
17761,33,1,712.78,Promising,
17763,263,1,15.0,Churned/At-Risk,
17764,51,2,772.55,Promising,
17765,159,3,367.63,Churned/At-Risk,
17767,15,1,271.2,Promising,
17768,8,3,2081.9,Promising,
17769,13,10,3957.43,Promising,
17770,199,5,1143.27,Churned/At-Risk,
17771,57,2,245.81,Promising,
17772,11,2,173.45,Promising,
17774,97,4,1213.73,Promising,
17775,255,1,56.4,Churned/At-Risk,
17777,25,3,647.56,Promising,
17779,21,3,650.32,Promising,
17781,159,2,188.02,Churned/At-Risk,
17783,72,2,283.47,Promising,
17785,53,1,131.94,Promising,
17786,85,2,266.85,Promising,
17787,153,4,1817.54,Churned/At-Risk,
17788,74,2,1117.9,Promising,
17789,281,1,225.9,Churned/At-Risk,
17790,27,14,1964.3,Promising,
17791,30,1,106.1,Promising,
17793,25,1,300.34,Promising,
17795,180,2,342.83,Churned/At-Risk,
17796,40,4,690.0,Promising,
17797,22,3,780.43,Promising,
17799,22,10,3039.17,Promising,
17800,37,9,1187.21,Promising,
17802,82,3,1285.04,Promising,
17805,74,1,512.31,Promising,
17806,11,1,546.04,Promising,
17809,16,12,5411.91,Promising,
17811,4,39,7761.82,Loyal,
17812,13,4,699.81,Promising,
17813,14,5,1698.07,Promising,
17816,37,4,36.56,Promising,
17817,4,3,387.68,Promising,
17819,72,7,3704.87,Promising,
17824,51,1,298.4,Promising,
17827,5,5,1987.33,Promising,
17828,23,4,1820.09,Promising,
17829,299,1,889.24,Churned/At-Risk,
17830,2,3,398.7,Promising,
17831,33,1,35.400000000000006,Promising,
17832,50,1,155.37,Promising,
17835,3,3,342.24,Promising,
17836,47,1,110.21000000000001,Promising,
17837,42,8,1541.23,Promising,
17838,27,5,2720.8,Promising,
17839,42,1,318.15,Promising,
17841,2,124,40519.84,VIP,Loyal Frequent VIPs
17843,303,1,205.48,Churned/At-Risk,
17844,107,1,51.559999999999995,Promising,
17846,85,1,2033.1,Promising,
17848,81,9,901.1999999999999,Promising,
17849,218,4,605.8000000000001,Churned/At-Risk,
17850,372,34,5391.21,Loyal,
17852,12,2,114.34,Promising,
17854,185,2,311.26,Churned/At-Risk,
17855,373,1,208.97,Churned/At-Risk,
17856,2,4,1418.03,Promising,
17857,4,23,26879.04,Loyal,
17858,6,12,5140.66,Promising,
17859,305,1,141.92000000000002,Churned/At-Risk,
17860,369,1,226.45000000000002,Churned/At-Risk,
17861,3,8,2097.88,Promising,
17862,324,1,330.9,Churned/At-Risk,
17863,59,6,3160.0,Promising,
17864,13,3,554.85,Promising,
17865,31,20,10526.32,Loyal,
17866,143,1,329.65,Churned/At-Risk,
17867,30,6,1157.8700000000001,Promising,
17869,107,5,428.18,Promising,
17870,2,12,1865.89,Promising,
17871,205,1,155.9,Churned/At-Risk,
17873,80,5,1848.96,Promising,
17874,185,6,683.46,Churned/At-Risk,
17877,170,1,237.61,Churned/At-Risk,
17878,44,1,379.45,Promising,
17879,174,1,178.51999999999998,Churned/At-Risk,
17880,365,1,458.92,Churned/At-Risk,
17881,304,1,133.35000000000002,Churned/At-Risk,
17883,3,4,664.34,Promising,
17884,4,4,695.0699999999999,Promising,
17885,12,1,156.34,Promising,
17886,32,3,869.28,Promising,
17887,129,1,111.35,Promising,
17888,21,8,716.0,Promising,
17889,212,2,201.37,Churned/At-Risk,
17890,323,2,586.89,Churned/At-Risk,
17891,162,1,203.85999999999999,Churned/At-Risk,
17892,56,3,244.1,Promising,
17893,225,1,107.21,Churned/At-Risk,
17894,72,8,1118.96,Promising,
17895,44,1,95.45,Promising,
17896,23,1,256.32,Promising,
17897,173,3,541.8100000000001,Churned/At-Risk,
17898,85,2,152.06,Promising,
17899,159,1,154.55,Churned/At-Risk,
17900,190,2,112.19999999999999,Churned/At-Risk,
17901,29,1,110.38,Promising,
17904,21,1,181.07,Promising,
17905,71,4,798.99,Promising,
17906,247,1,72.9,Churned/At-Risk,
17908,374,1,232.03,Churned/At-Risk,
17911,9,1,366.23,Promising,
17912,310,5,310.06,Churned/At-Risk,
17913,59,2,408.65,Promising,
17914,4,1,329.36,Promising,
17917,45,3,335.03,Promising,
17919,88,1,1304.04,Promising,
17920,4,17,4119.5,Loyal,
17921,64,4,820.23,Promising,
17923,282,1,207.50000000000003,Churned/At-Risk,
17924,12,7,2962.5,Promising,
17925,373,1,244.08,Churned/At-Risk,
17926,133,2,397.29,Promising,
17928,45,2,212.54,Promising,
17929,11,4,843.0,Promising,
17930,36,5,1740.48,Promising,
17931,134,2,408.36,Promising,
17932,29,3,1331.57,Promising,
17934,52,2,704.25,Promising,
17935,138,2,145.79,Promising,
17936,5,1,380.13,Promising,
17937,9,7,4301.22,Promising,
17939,160,1,99.14,Churned/At-Risk,
17940,49,10,4020.04,Promising,
17941,131,1,304.56,Promising,
17942,8,1,77.50000000000001,Promising,
17946,233,2,149.57999999999998,Churned/At-Risk,
17947,37,1,176.68,Promising,
17948,147,1,358.56000000000006,Churned/At-Risk,
17949,1,45,58510.48,Loyal,
17950,72,3,482.2,Promising,
17951,40,3,1008.5400000000001,Promising,
17954,5,12,2314.13,Promising,
17955,199,4,557.3,Churned/At-Risk,
17956,249,1,12.75,Churned/At-Risk,
17957,66,1,111.68,Promising,
17958,117,1,508.4599999999999,Promising,
17960,171,1,73.78,Churned/At-Risk,
17961,21,39,1296.44,Loyal,
17962,142,1,102.41,Promising,
17964,32,2,463.21,Promising,
17965,38,14,2599.19,Promising,
17966,38,5,1098.43,Promising,
17967,372,1,112.27,Churned/At-Risk,
17968,374,1,265.1,Churned/At-Risk,
17969,166,2,228.2,Churned/At-Risk,
17970,211,1,562.79,Churned/At-Risk,
17972,242,1,135.19,Churned/At-Risk,
17973,52,1,337.04,Promising,
17974,25,3,703.99,Promising,
17975,15,13,4483.26,Promising,
17976,372,1,321.79,Churned/At-Risk,
17977,29,1,288.14,Promising,
17978,365,1,300.91999999999996,Churned/At-Risk,
17979,36,4,732.41,Promising,
17980,166,3,811.45,Churned/At-Risk,
17984,145,1,152.68,Churned/At-Risk,
17985,22,1,631.35,Promising,
17986,56,1,20.8,Promising,
17987,185,1,198.57,Churned/At-Risk,
17988,12,7,201.12,Promising,
17990,237,3,630.84,Churned/At-Risk,
17991,225,2,93.35,Churned/At-Risk,
17994,122,4,674.89,Promising,
17995,282,1,76.1,Churned/At-Risk,
17997,74,8,1962.46,Promising,
17999,37,2,380.39,Promising,
18001,12,2,415.13,Promising,
18004,362,1,157.92,Churned/At-Risk,
18005,4,2,226.47,Promising,
18006,23,1,444.68,Promising,
18008,70,9,2116.19,Promising,
18009,235,1,247.39,Churned/At-Risk,
18010,257,1,174.8,Churned/At-Risk,
18011,373,1,102.78999999999999,Churned/At-Risk,
18013,155,2,187.29,Churned/At-Risk,
18014,28,1,162.22,Promising,
18015,4,1,120.03,Promising,
18016,32,5,1477.66,Promising,
18017,81,3,523.0,Promising,
18018,108,2,122.14,Promising,
18019,52,1,38.45,Promising,
18022,36,1,612.72,Promising,
18024,153,2,389.78,Churned/At-Risk,
18027,99,1,115.31,Promising,
18030,4,2,230.64999999999998,Promising,
18032,334,1,73.5,Churned/At-Risk,
18033,65,1,93.82000000000001,Promising,
18034,22,2,418.68,Promising,
18035,36,3,713.89,Promising,
18036,32,3,403.12,Promising,
18037,154,6,70.02,Churned/At-Risk,
18040,19,2,357.20000000000005,Promising,
18041,12,21,4097.37,Loyal,
18042,54,1,165.04999999999998,Promising,
18043,25,3,529.29,Promising,
18044,4,10,2088.6,Promising,
18045,45,1,178.34,Promising,
18048,203,2,172.29000000000002,Churned/At-Risk,
18050,359,1,74.4,Churned/At-Risk,
18053,71,1,300.02,Promising,
18055,7,10,6761.34,Promising,
18056,288,1,363.65,Churned/At-Risk,
18058,10,1,170.16,Promising,
18059,23,3,306.46,Promising,
18061,22,10,2119.41,Promising,
18062,173,3,720.52,Churned/At-Risk,
18064,133,2,814.0,Promising,
18065,6,14,2392.83,Promising,
18066,75,1,318.0,Promising,
18067,40,1,396.33,Promising,
18068,289,1,101.69999999999999,Churned/At-Risk,
18069,26,5,2009.24,Promising,
18071,258,2,453.0,Churned/At-Risk,
18072,186,1,247.44,Churned/At-Risk,
18073,114,12,3859.82,Promising,
18074,374,1,489.6,Churned/At-Risk,
18075,23,10,2611.75,Promising,
18077,8,11,2584.41,Promising,
18078,217,2,336.13,Churned/At-Risk,
18079,45,4,3613.15,Promising,
18080,19,2,1231.5,Promising,
18081,36,3,343.45,Promising,
18082,26,1,680.84,Promising,
18084,16,1,90.47999999999999,Promising,
18085,330,2,689.95,Churned/At-Risk,
18086,274,1,101.34,Churned/At-Risk,
18087,98,2,4055.7199999999993,Promising,
18088,61,1,166.03,Promising,
18092,2,11,9068.26,Promising,
18093,93,4,2106.52,Promising,
18094,82,7,3017.3,Promising,
18095,313,2,580.0500000000001,Churned/At-Risk,
18096,12,3,849.06,Promising,
18097,8,6,2662.4,Promising,
18099,127,1,168.31,Promising,
18101,11,2,222.4,Promising,
18102,1,60,259657.3,VIP,Premium VIPs
18104,37,1,754.64,Promising,
18105,38,1,113.48000000000002,Promising,
18106,330,1,421.9,Churned/At-Risk,
18108,254,1,271.0,Churned/At-Risk,
18109,2,26,8004.92,Loyal,
18110,20,1,198.8,Promising,
18112,12,2,352.69,Promising,
18113,369,1,76.32000000000001,Churned/At-Risk,
18114,290,1,220.1,Churned/At-Risk,
18116,68,8,1403.1100000000001,Promising,
18117,26,1,315.65,Promising,
18118,11,26,5625.08,Loyal,
18119,368,1,180.7,Churned/At-Risk,
18120,214,1,111.15,Churned/At-Risk,
18121,149,2,653.3,Churned/At-Risk,
18122,8,6,1793.06,Promising,
18123,24,2,574.4399999999999,Promising,
18125,30,4,1131.75,Promising,
18126,61,1,200.92000000000002,Promising,
18127,19,3,347.08,Promising,
18129,243,1,112.55000000000001,Churned/At-Risk,
18130,15,3,1059.39,Promising,
18133,212,1,931.4999999999999,Churned/At-Risk,
18135,29,5,681.9100000000001,Promising,
18136,63,3,784.33,Promising,
18138,295,1,152.65,Churned/At-Risk,
18139,18,6,8438.34,Promising,
18142,157,2,1019.52,Churned/At-Risk,
18143,117,2,1000.16,Promising,
18144,8,12,2888.75,Promising,
18145,13,4,2861.55,Promising,
18146,141,2,160.35000000000002,Promising,
18147,46,2,179.33999999999997,Promising,
18149,51,3,612.0799999999999,Promising,
18150,32,3,566.58,Promising,
18151,135,2,653.35,Promising,
18154,3,2,399.19,Promising,
18155,75,3,371.62,Promising,
18156,13,2,675.64,Promising,
18158,9,2,453.4,Promising,
18159,301,1,530.15,Churned/At-Risk,
18160,57,2,638.0600000000001,Promising,
18161,15,5,1618.69,Promising,
18164,37,1,399.65000000000003,Promising,
18165,177,1,302.46000000000004,Churned/At-Risk,
18167,23,3,1384.8600000000001,Promising,
18168,176,6,1160.04,Churned/At-Risk,
18169,61,1,202.65,Promising,
18170,33,3,980.31,Promising,
18171,59,5,1231.31,Promising,
18172,15,20,7561.68,Loyal,
18173,87,4,2106.84,Promising,
18174,7,1,104.0,Promising,
18176,358,1,476.35,Churned/At-Risk,
18177,31,6,1340.8700000000001,Promising,
18178,129,4,1590.81,Promising,
18179,9,6,1793.17,Promising,
18180,5,6,1843.75,Promising,
18181,24,1,366.85,Promising,
18183,227,2,632.07,Churned/At-Risk,
18184,15,1,49.8,Promising,
18185,249,1,304.25,Churned/At-Risk,
18188,15,3,2001.04,Promising,
18189,78,2,1090.24,Promising,
18190,192,2,284.46000000000004,Churned/At-Risk,
18191,262,1,207.79999999999998,Churned/At-Risk,
18192,72,1,957.97,Promising,
18193,165,1,243.76,Churned/At-Risk,
18194,82,1,973.8399999999999,Promising,
18196,95,2,686.63,Promising,
18198,4,17,5425.56,Loyal,
18200,106,1,150.35,Promising,
18202,200,3,1396.99,Churned/At-Risk,
18203,157,1,160.42000000000002,Churned/At-Risk,
18204,71,3,1975.35,Promising,
18205,36,2,517.36,Promising,
18209,29,1,139.10000000000002,Promising,
18210,2,6,2621.38,Promising,
18211,26,5,600.07,Promising,
18212,326,1,216.07,Churned/At-Risk,
18213,237,1,232.48000000000002,Churned/At-Risk,
18215,89,1,299.34000000000003,Promising,
18216,31,1,481.75,Promising,
18217,29,2,621.75,Promising,
18218,211,2,641.92,Churned/At-Risk,
18219,3,10,2069.77,Promising,
18220,227,1,305.28000000000003,Churned/At-Risk,
18221,22,5,1041.61,Promising,
18222,93,1,443.0,Promising,
18223,5,14,6484.54,Loyal,
18224,264,1,158.95000000000002,Churned/At-Risk,
18225,3,12,5504.96,Promising,
18226,44,11,5228.05,Promising,
18227,218,1,93.75,Churned/At-Risk,
18228,57,2,779.9,Promising,
18229,12,20,7276.900000000001,Loyal,
18230,9,7,2810.2000000000003,Promising,
18231,192,5,2071.77,Churned/At-Risk,
18232,82,4,592.97,Promising,
18233,326,1,440.0,Churned/At-Risk,
18235,72,3,1796.48,Promising,
18236,30,6,882.24,Promising,
18237,3,5,987.1,Promising,
18239,219,5,1561.6100000000001,Churned/At-Risk,
18240,46,1,422.58,Promising,
18241,10,17,2073.09,Loyal,
18242,72,4,2232.4900000000002,Promising,
18245,7,7,2567.06,Promising,
18246,24,2,596.1,Promising,
18248,123,2,804.02,Promising,
18249,17,1,95.34,Promising,
18250,310,1,349.27,Churned/At-Risk,
18251,87,1,4314.72,Promising,
18252,51,2,518.27,Promising,
18255,89,1,103.3,Promising,
18257,39,8,2337.63,Promising,
18259,25,3,2338.6000000000004,Promising,
18260,173,6,2628.35,Churned/At-Risk,
18261,43,2,324.24,Promising,
18262,140,1,149.48,Promising,
18263,26,3,1213.1599999999999,Promising,
18265,72,2,801.51,Promising,
18268,134,1,25.5,Promising,
18269,366,1,168.6,Churned/At-Risk,
18270,38,2,283.15,Promising,
18272,3,6,3078.58,Promising,
18273,2,3,204.0,Promising,
18274,30,1,175.92,Promising,
18276,44,1,335.86,Promising,
18277,58,1,110.38,Promising,
18278,74,1,173.9,Promising,
18280,278,1,180.60000000000002,Churned/At-Risk,
18281,181,1,80.82,Churned/At-Risk,
18282,8,2,178.05,Promising,
18283,4,16,2045.53,Loyal,
18287,43,3,1837.28,Promising,
